DutNum;RunNum;DutID;Irrad;Rotation;RotationSensor;RotationStage;NegRotation;BiasVolt;SensorTemp;BeamEnergy;B;CalculatedB;Current on Power supply;
2;2067;6;2E+15;20;;;-20;-500;-23.75;4.4;0;0.0012827;0;
2;2067;7;5E+15;20;;;-20;-500;-23.75;4.4;0;0.0012827;0;
2;2071;6;2E+15;-20;;;20;-500;-23.62;4.4;0;0.0012827;0;
2;2071;7;5E+15;-20;;;20;-500;-23.62;4.4;0;0.0012827;0;
2;2081;6;2E+15;-20;;;20;-500;-23.94;4.4;1;1.0221095;441;
2;2081;7;5E+15;-20;;;20;-500;-23.94;4.4;1;1.0221095;441;
2;2085;6;2E+15;-16;;;16;-500;-23.95;4.4;1;1.0221095;441;
2;2085;7;5E+15;-16;;;16;-500;-23.95;4.4;1;1.0221095;441;
2;2086;6;2E+15;-12;;;12;-500;-23.94;4.4;1;1.0221095;441;
2;2086;7;5E+15;-12;;;12;-500;-23.94;4.4;1;1.0221095;441;
2;2087;6;2E+15;-10;;;10;-500;-23.86;4.4;1;1.0221095;441;
2;2087;7;5E+15;-10;;;10;-500;-23.86;4.4;1;1.0221095;441;
2;2088;6;2E+15;-8;;;8;-500;-23.84;4.4;1;1.0221095;441;
2;2088;7;5E+15;-8;;;8;-500;-23.84;4.4;1;1.0221095;441;
2;2089;6;2E+15;-7;;;7;-500;-23.85;4.4;1;1.0221095;441;
2;2089;7;5E+15;-7;;;7;-500;-23.85;4.4;1;1.0221095;441;
2;2090;6;2E+15;-6;;;6;-500;-23.91;4.4;1;1.0221095;441;
2;2090;7;5E+15;-6;;;6;-500;-23.91;4.4;1;1.0221095;441;
2;2091;6;2E+15;-5;;;5;-500;-23.83;4.4;1;1.0221095;441;
2;2091;7;5E+15;-5;;;5;-500;-23.83;4.4;1;1.0221095;441;
2;2092;6;2E+15;-4;;;4;-500;-23.84;4.4;1;1.0221095;441;
2;2092;7;5E+15;-4;;;4;-500;-23.84;4.4;1;1.0221095;441;
2;2093;6;2E+15;-3;;;3;-500;-23.82;4.4;1;1.0221095;441;
2;2093;7;5E+15;-3;;;3;-500;-23.82;4.4;1;1.0221095;441;
2;2094;6;2E+15;-2;;;2;-500;-23.78;4.4;1;1.0221095;441;
2;2094;7;5E+15;-2;;;2;-500;-23.78;4.4;1;1.0221095;441;
2;2095;6;2E+15;-1;;;1;-500;-23.8;4.4;1;1.0221095;441;
2;2095;7;5E+15;-1;;;1;-500;-23.8;4.4;1;1.0221095;441;
2;2096;6;2E+15;0;;;0;-500;-23.76;4.4;1;1.0221095;441;
2;2096;7;5E+15;0;;;0;-500;-23.76;4.4;1;1.0221095;441;
2;2100;6;2E+15;1;;;-1;-500;-23.65;4.4;1;1.0221095;441;
2;2100;7;5E+15;1;;;-1;-500;-23.65;4.4;1;1.0221095;441;
2;2101;6;2E+15;2;;;-2;-500;-23.64;4.4;1;1.0221095;441;
2;2101;7;5E+15;2;;;-2;-500;-23.64;4.4;1;1.0221095;441;
2;2102;6;2E+15;3;;;-3;-500;-23.56;4.4;1;1.0221095;441;
2;2102;7;5E+15;3;;;-3;-500;-23.56;4.4;1;1.0221095;441;
2;2103;6;2E+15;4;;;-4;-500;-23.63;4.4;1;1.0221095;441;
2;2103;7;5E+15;4;;;-4;-500;-23.63;4.4;1;1.0221095;441;
2;2104;6;2E+15;5;;;-5;-500;-23.58;4.4;1;1.0221095;441;
2;2104;7;5E+15;5;;;-5;-500;-23.58;4.4;1;1.0221095;441;
2;2105;6;2E+15;6;;;-6;-500;-23.5;4.4;1;1.0221095;441;
2;2105;7;5E+15;6;;;-6;-500;-23.5;4.4;1;1.0221095;441;
2;2106;6;2E+15;7;;;-7;-500;-23.48;4.4;1;1.0221095;441;
2;2106;7;5E+15;7;;;-7;-500;-23.48;4.4;1;1.0221095;441;
2;2107;6;2E+15;8;;;-8;-500;-23.45;4.4;1;1.0221095;441;
2;2107;7;5E+15;8;;;-8;-500;-23.45;4.4;1;1.0221095;441;
2;2108;6;2E+15;10;;;-10;-500;-23.44;4.4;1;1.0221095;441;
2;2108;7;5E+15;10;;;-10;-500;-23.44;4.4;1;1.0221095;441;
2;2109;6;2E+15;12;;;-12;-500;-23.41;4.4;1;1.0221095;441;
2;2109;7;5E+15;12;;;-12;-500;-23.41;4.4;1;1.0221095;441;
2;2110;6;2E+15;16;;;-16;-500;-23.34;4.4;1;1.0221095;441;
2;2110;7;5E+15;16;;;-16;-500;-23.34;4.4;1;1.0221095;441;
2;2111;6;2E+15;20;;;-20;-500;-23.35;4.4;1;1.0221095;441;
2;2111;7;5E+15;20;;;-20;-500;-23.35;4.4;1;1.0221095;441;
2;2118;6;2E+15;20;;;-20;-500;-23.31;4.4;0.75;0.7669028;330.75;
2;2118;7;5E+15;20;;;-20;-500;-23.31;4.4;0.75;0.7669028;330.75;
2;2120;6;2E+15;16;;;-16;-500;-23.35;4.4;0.75;0.7669028;330.75;
2;2120;7;5E+15;16;;;-16;-500;-23.35;4.4;0.75;0.7669028;330.75;
2;2121;6;2E+15;12;;;-12;-500;-23.33;4.4;0.75;0.7669028;330.75;
2;2121;7;5E+15;12;;;-12;-500;-23.33;4.4;0.75;0.7669028;330.75;
2;2122;6;2E+15;10;;;-10;-500;-23.31;4.4;0.75;0.7669028;330.75;
2;2122;7;5E+15;10;;;-10;-500;-23.31;4.4;0.75;0.7669028;330.75;
2;2123;6;2E+15;8;;;-8;-500;-23.31;4.4;0.75;0.7669028;330.75;
2;2123;7;5E+15;8;;;-8;-500;-23.31;4.4;0.75;0.7669028;330.75;
2;2124;6;2E+15;7;;;-7;-500;-23.31;4.4;0.75;0.7669028;330.75;
2;2124;7;5E+15;7;;;-7;-500;-23.31;4.4;0.75;0.7669028;330.75;
2;2125;6;2E+15;6;;;-6;-500;-23.32;4.4;0.75;0.7669028;330.75;
2;2125;7;5E+15;6;;;-6;-500;-23.32;4.4;0.75;0.7669028;330.75;
2;2126;6;2E+15;5;;;-5;-500;-23.36;4.4;0.75;0.7669028;330.75;
2;2126;7;5E+15;5;;;-5;-500;-23.36;4.4;0.75;0.7669028;330.75;
2;2127;6;2E+15;4;;;-4;-500;-23.32;4.4;0.75;0.7669028;330.75;
2;2127;7;5E+15;4;;;-4;-500;-23.32;4.4;0.75;0.7669028;330.75;
2;2128;6;2E+15;3;;;-3;-500;-23.34;4.4;0.75;0.7669028;330.75;
2;2128;7;5E+15;3;;;-3;-500;-23.34;4.4;0.75;0.7669028;330.75;
2;2129;6;2E+15;2;;;-2;-500;-23.35;4.4;0.75;0.7669028;330.75;
2;2129;7;5E+15;2;;;-2;-500;-23.35;4.4;0.75;0.7669028;330.75;
2;2130;6;2E+15;1;;;-1;-500;-23.38;4.4;0.75;0.7669028;330.75;
2;2130;7;5E+15;1;;;-1;-500;-23.38;4.4;0.75;0.7669028;330.75;
2;2131;6;2E+15;0;;;0;-500;-23.37;4.4;0.75;0.7669028;330.75;
2;2131;7;5E+15;0;;;0;-500;-23.37;4.4;0.75;0.7669028;330.75;
2;2135;6;2E+15;-1;;;1;-500;-23.38;4.4;0.75;0.7669028;330.75;
2;2135;7;5E+15;-1;;;1;-500;-23.38;4.4;0.75;0.7669028;330.75;
2;2136;6;2E+15;-2;;;2;-500;-23.41;4.4;0.75;0.7669028;330.75;
2;2136;7;5E+15;-2;;;2;-500;-23.41;4.4;0.75;0.7669028;330.75;
2;2137;6;2E+15;-3;;;3;-500;-23.42;4.4;0.75;0.7669028;330.75;
2;2137;7;5E+15;-3;;;3;-500;-23.42;4.4;0.75;0.7669028;330.75;
2;2138;6;2E+15;-4;;;4;-500;-23.38;4.4;0.75;0.7669028;330.75;
2;2138;7;5E+15;-4;;;4;-500;-23.38;4.4;0.75;0.7669028;330.75;
2;2140;6;2E+15;-5;;;5;-500;-20.79;4.4;0.75;0.7669028;330.75;
2;2140;7;5E+15;-5;;;5;-500;-20.79;4.4;0.75;0.7669028;330.75;
2;2141;6;2E+15;-6;;;6;-500;-20.79;4.4;0.75;0.7669028;330.75;
2;2141;7;5E+15;-6;;;6;-500;-20.79;4.4;0.75;0.7669028;330.75;
2;2142;6;2E+15;-7;;;7;-500;-20.74;4.4;0.75;0.7669028;330.75;
2;2142;7;5E+15;-7;;;7;-500;-20.74;4.4;0.75;0.7669028;330.75;
2;2143;6;2E+15;-8;;;8;-500;-20.75;4.4;0.75;0.7669028;330.75;
2;2143;7;5E+15;-8;;;8;-500;-20.75;4.4;0.75;0.7669028;330.75;
2;2144;6;2E+15;-10;;;10;-500;-20.67;4.4;0.75;0.7669028;330.75;
2;2144;7;5E+15;-10;;;10;-500;-20.67;4.4;0.75;0.7669028;330.75;
2;2145;6;2E+15;-12;;;12;-500;-20.62;4.4;0.75;0.7669028;330.75;
2;2145;7;5E+15;-12;;;12;-500;-20.62;4.4;0.75;0.7669028;330.75;
2;2146;6;2E+15;-16;;;16;-500;-21.61;4.4;0.75;0.7669028;330.75;
2;2146;7;5E+15;-16;;;16;-500;-21.61;4.4;0.75;0.7669028;330.75;
2;2147;6;2E+15;-20;;;20;-500;-24.03;4.4;0.75;0.7669028;330.75;
2;2147;7;5E+15;-20;;;20;-500;-24.03;4.4;0.75;0.7669028;330.75;
2;2154;6;2E+15;-10;;;10;-500;-24.51;4.4;0.5;0.51215906;220.7;
2;2154;7;5E+15;-10;;;10;-500;-24.51;4.4;0.5;0.51215906;220.7;
2;2155;6;2E+15;-6;;;6;-500;-24.46;4.4;0.5;0.51215906;220.7;
2;2155;7;5E+15;-6;;;6;-500;-24.46;4.4;0.5;0.51215906;220.7;
2;2156;6;2E+15;-2;;;2;-500;-24.47;4.4;0.5;0.51215906;220.7;
2;2156;7;5E+15;-2;;;2;-500;-24.47;4.4;0.5;0.51215906;220.7;
2;2157;6;2E+15;0;;;0;-500;-24.47;4.4;0.5;0.51215906;220.7;
2;2157;7;5E+15;0;;;0;-500;-24.47;4.4;0.5;0.51215906;220.7;
2;2158;6;2E+15;2;;;-2;-500;-24.44;4.4;0.5;0.51215906;220.7;
2;2158;7;5E+15;2;;;-2;-500;-24.44;4.4;0.5;0.51215906;220.7;
2;2159;6;2E+15;3;;;-3;-500;-24.44;4.4;0.5;0.51215906;220.7;
2;2159;7;5E+15;3;;;-3;-500;-24.44;4.4;0.5;0.51215906;220.7;
2;2160;6;2E+15;4;;;-4;-500;-24.42;4.4;0.5;0.51215906;220.7;
2;2160;7;5E+15;4;;;-4;-500;-24.42;4.4;0.5;0.51215906;220.7;
2;2161;6;2E+15;5;;;-5;-500;-24.38;4.4;0.5;0.51215906;220.7;
2;2161;7;5E+15;5;;;-5;-500;-24.38;4.4;0.5;0.51215906;220.7;
2;2163;6;2E+15;6;;;-6;-500;-24.33;4.4;0.5;0.51215906;220.7;
2;2163;7;5E+15;6;;;-6;-500;-24.33;4.4;0.5;0.51215906;220.7;
2;2164;6;2E+15;7;;;-7;-500;-24.39;4.4;0.5;0.51215906;220.7;
2;2164;7;5E+15;7;;;-7;-500;-24.39;4.4;0.5;0.51215906;220.7;
2;2165;6;2E+15;8;;;-8;-500;-24.39;4.4;0.5;0.51215906;220.7;
2;2165;7;5E+15;8;;;-8;-500;-24.39;4.4;0.5;0.51215906;220.7;
2;2166;6;2E+15;10;;;-10;-500;-24.39;4.4;0.5;0.51215906;220.7;
2;2166;7;5E+15;10;;;-10;-500;-24.39;4.4;0.5;0.51215906;220.7;
2;2167;6;2E+15;12;;;-12;-500;-24.46;4.4;0.5;0.51215906;220.7;
2;2167;7;5E+15;12;;;-12;-500;-24.46;4.4;0.5;0.51215906;220.7;
2;2168;6;2E+15;16;;;-16;-500;-24.46;4.4;0.5;0.51215906;220.7;
2;2168;7;5E+15;16;;;-16;-500;-24.46;4.4;0.5;0.51215906;220.7;
2;2169;6;2E+15;20;;;-20;-500;-24.5;4.4;0.5;0.51215906;220.7;
2;2169;7;5E+15;20;;;-20;-500;-24.5;4.4;0.5;0.51215906;220.7;
2;2173;6;2E+15;11;;;-11;-500;-24.45;4.4;0.5;0.51215906;220.7;
2;2173;7;5E+15;11;;;-11;-500;-24.45;4.4;0.5;0.51215906;220.7;
2;2174;6;2E+15;1;;;-1;-500;-24.5;4.4;0.5;0.51215906;220.7;
2;2174;7;5E+15;1;;;-1;-500;-24.5;4.4;0.5;0.51215906;220.7;
2;2175;6;2E+15;-1;;;1;-500;-24.55;4.4;0.5;0.51215906;220.7;
2;2175;7;5E+15;-1;;;1;-500;-24.55;4.4;0.5;0.51215906;220.7;
2;2176;6;2E+15;-3;;;3;-500;-24.55;4.4;0.5;0.51215906;220.7;
2;2176;7;5E+15;-3;;;3;-500;-24.55;4.4;0.5;0.51215906;220.7;
2;2177;6;2E+15;-4;;;4;-500;-24.53;4.4;0.5;0.51215906;220.7;
2;2177;7;5E+15;-4;;;4;-500;-24.53;4.4;0.5;0.51215906;220.7;
2;2178;6;2E+15;-5;;;5;-500;-24.52;4.4;0.5;0.51215906;220.7;
2;2178;7;5E+15;-5;;;5;-500;-24.52;4.4;0.5;0.51215906;220.7;
2;2179;6;2E+15;-7;;;7;-500;-24.61;4.4;0.5;0.51215906;220.7;
2;2179;7;5E+15;-7;;;7;-500;-24.61;4.4;0.5;0.51215906;220.7;
2;2180;6;2E+15;-8;;;8;-500;-24.57;4.4;0.5;0.51215906;220.7;
2;2180;7;5E+15;-8;;;8;-500;-24.57;4.4;0.5;0.51215906;220.7;
2;2181;6;2E+15;-12;;;12;-500;-24.62;4.4;0.5;0.51215906;220.7;
2;2181;7;5E+15;-12;;;12;-500;-24.62;4.4;0.5;0.51215906;220.7;
2;2182;6;2E+15;-16;;;16;-500;-24.57;4.4;0.5;0.51215906;220.7;
2;2182;7;5E+15;-16;;;16;-500;-24.57;4.4;0.5;0.51215906;220.7;
2;2192;6;2E+15;-20;;;20;-500;-24.47;4.4;0.25;0.257206988;110.56;
2;2192;7;5E+15;-20;;;20;-500;-24.47;4.4;0.25;0.257206988;110.56;
2;2193;6;2E+15;-16;;;16;-500;-24.48;4.4;0.25;0.257206988;110.56;
2;2193;7;5E+15;-16;;;16;-500;-24.48;4.4;0.25;0.257206988;110.56;
2;2194;6;2E+15;-12;;;12;-500;-24.49;4.4;0.25;0.257206988;110.56;
2;2194;7;5E+15;-12;;;12;-500;-24.49;4.4;0.25;0.257206988;110.56;
2;2195;6;2E+15;-10;;;10;-500;-24.35;4.4;0.25;0.257206988;110.56;
2;2195;7;5E+15;-10;;;10;-500;-24.35;4.4;0.25;0.257206988;110.56;
2;2196;6;2E+15;-8;;;8;-500;-24.31;4.4;0.25;0.257206988;110.56;
2;2196;7;5E+15;-8;;;8;-500;-24.31;4.4;0.25;0.257206988;110.56;
2;2197;6;2E+15;-7;;;7;-500;-24.31;4.4;0.25;0.257206988;110.56;
2;2197;7;5E+15;-7;;;7;-500;-24.31;4.4;0.25;0.257206988;110.56;
2;2203;6;2E+15;-6;;;6;-500;-24.1;4.4;0.25;0.257206988;110.56;
2;2203;7;5E+15;-6;;;6;-500;-24.1;4.4;0.25;0.257206988;110.56;
2;2204;6;2E+15;-5;;;5;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2204;7;5E+15;-5;;;5;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2206;6;2E+15;-4;;;4;-500;-24.14;4.4;0.25;0.257206988;110.56;
2;2206;7;5E+15;-4;;;4;-500;-24.14;4.4;0.25;0.257206988;110.56;
2;2207;6;2E+15;-3;;;3;-500;-24.09;4.4;0.25;0.257206988;110.56;
2;2207;7;5E+15;-3;;;3;-500;-24.09;4.4;0.25;0.257206988;110.56;
2;2208;6;2E+15;-2;;;2;-500;-24.12;4.4;0.25;0.257206988;110.56;
2;2208;7;5E+15;-2;;;2;-500;-24.12;4.4;0.25;0.257206988;110.56;
2;2209;6;2E+15;-1;;;1;-500;-24.04;4.4;0.25;0.257206988;110.56;
2;2209;7;5E+15;-1;;;1;-500;-24.04;4.4;0.25;0.257206988;110.56;
2;2210;6;2E+15;0;;;0;-500;-24.1;4.4;0.25;0.257206988;110.56;
2;2210;7;5E+15;0;;;0;-500;-24.1;4.4;0.25;0.257206988;110.56;
2;2214;6;2E+15;1;;;-1;-500;-24.04;4.4;0.25;0.257206988;110.56;
2;2214;7;5E+15;1;;;-1;-500;-24.04;4.4;0.25;0.257206988;110.56;
2;2215;6;2E+15;2;;;-2;-500;-24.06;4.4;0.25;0.257206988;110.56;
2;2215;7;5E+15;2;;;-2;-500;-24.06;4.4;0.25;0.257206988;110.56;
2;2216;6;2E+15;3;;;-3;-500;-24.15;4.4;0.25;0.257206988;110.56;
2;2216;7;5E+15;3;;;-3;-500;-24.15;4.4;0.25;0.257206988;110.56;
2;2217;6;2E+15;4;;;-4;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2217;7;5E+15;4;;;-4;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2218;6;2E+15;5;;;-5;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2218;7;5E+15;5;;;-5;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2219;6;2E+15;6;;;-6;-500;-24.2;4.4;0.25;0.257206988;110.56;
2;2219;7;5E+15;6;;;-6;-500;-24.2;4.4;0.25;0.257206988;110.56;
2;2220;6;2E+15;7;;;-7;-500;-24.17;4.4;0.25;0.257206988;110.56;
2;2220;7;5E+15;7;;;-7;-500;-24.17;4.4;0.25;0.257206988;110.56;
2;2221;6;2E+15;8;;;-8;-500;-24.14;4.4;0.25;0.257206988;110.56;
2;2221;7;5E+15;8;;;-8;-500;-24.14;4.4;0.25;0.257206988;110.56;
2;2222;6;2E+15;10;;;-10;-500;-24.18;4.4;0.25;0.257206988;110.56;
2;2222;7;5E+15;10;;;-10;-500;-24.18;4.4;0.25;0.257206988;110.56;
2;2223;6;2E+15;12;;;-12;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2223;7;5E+15;12;;;-12;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2224;6;2E+15;16;;;-16;-500;-24.15;4.4;0.25;0.257206988;110.56;
2;2224;7;5E+15;16;;;-16;-500;-24.15;4.4;0.25;0.257206988;110.56;
2;2225;6;2E+15;20;;;-20;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2225;7;5E+15;20;;;-20;-500;-24.11;4.4;0.25;0.257206988;110.56;
2;2236;6;2E+15;-20;;;20;-500;-24.04;4.4;0.75;0.7669028;330.75;
2;2236;7;5E+15;-20;;;20;-500;-24.04;4.4;0.75;0.7669028;330.75;
2;2237;6;2E+15;-16;;;16;-500;-24.01;4.4;0.75;0.7669028;330.75;
2;2237;7;5E+15;-16;;;16;-500;-24.01;4.4;0.75;0.7669028;330.75;
2;2239;6;2E+15;-10;;;10;-500;-24.02;4.4;0.75;0.7669028;330.75;
2;2239;7;5E+15;-10;;;10;-500;-24.02;4.4;0.75;0.7669028;330.75;
2;2240;6;2E+15;-8;;;8;-500;-23.99;4.4;0.75;0.7669028;330.75;
2;2240;7;5E+15;-8;;;8;-500;-23.99;4.4;0.75;0.7669028;330.75;
2;2241;6;2E+15;-7;;;7;-500;-23.98;4.4;0.75;0.7669028;330.75;
2;2241;7;5E+15;-7;;;7;-500;-23.98;4.4;0.75;0.7669028;330.75;
2;2243;6;2E+15;-6;;;6;-500;-23.98;4.4;0.75;0.7669028;330.75;
2;2243;7;5E+15;-6;;;6;-500;-23.98;4.4;0.75;0.7669028;330.75;
2;2244;6;2E+15;-5;;;5;-500;-23.96;4.4;0.75;0.7669028;330.75;
2;2244;7;5E+15;-5;;;5;-500;-23.96;4.4;0.75;0.7669028;330.75;
2;2245;6;2E+15;-4;;;4;-500;-23.91;4.4;0.75;0.7669028;330.75;
2;2245;7;5E+15;-4;;;4;-500;-23.91;4.4;0.75;0.7669028;330.75;
2;2246;6;2E+15;-3;;;3;-500;-23.78;4.4;0.75;0.7669028;330.75;
2;2246;7;5E+15;-3;;;3;-500;-23.78;4.4;0.75;0.7669028;330.75;
2;2247;6;2E+15;-2;;;2;-500;-23.78;4.4;0.75;0.7669028;330.75;
2;2247;7;5E+15;-2;;;2;-500;-23.78;4.4;0.75;0.7669028;330.75;
2;2248;6;2E+15;-2;;;2;-500;-23.74;4.4;0.75;0.7669028;330.75;
2;2248;7;5E+15;-2;;;2;-500;-23.74;4.4;0.75;0.7669028;330.75;
2;2249;6;2E+15;-1;;;1;-500;-23.65;4.4;0.75;0.7669028;330.75;
2;2249;7;5E+15;-1;;;1;-500;-23.65;4.4;0.75;0.7669028;330.75;
2;2250;6;2E+15;0;;;0;-500;-23.57;4.4;0.75;0.7669028;330.75;
2;2250;7;5E+15;0;;;0;-500;-23.57;4.4;0.75;0.7669028;330.75;
2;2255;6;2E+15;1;;;-1;-500;-23.57;4.4;0.75;0.7669028;330.75;
2;2255;7;5E+15;1;;;-1;-500;-23.57;4.4;0.75;0.7669028;330.75;
2;2256;6;2E+15;2;;;-2;-500;-23.54;4.4;0.75;0.7669028;330.75;
2;2256;7;5E+15;2;;;-2;-500;-23.54;4.4;0.75;0.7669028;330.75;
2;2258;6;2E+15;3;;;-3;-500;-23.52;4.4;0.75;0.7669028;330.75;
2;2258;7;5E+15;3;;;-3;-500;-23.52;4.4;0.75;0.7669028;330.75;
2;2259;6;2E+15;4;;;-4;-500;-23.51;4.4;0.75;0.7669028;330.75;
2;2259;7;5E+15;4;;;-4;-500;-23.51;4.4;0.75;0.7669028;330.75;
2;2260;6;2E+15;5;;;-5;-500;-23.49;4.4;0.75;0.7669028;330.75;
2;2260;7;5E+15;5;;;-5;-500;-23.49;4.4;0.75;0.7669028;330.75;
2;2261;6;2E+15;6;;;-6;-500;-23.44;4.4;0.75;0.7669028;330.75;
2;2261;7;5E+15;6;;;-6;-500;-23.44;4.4;0.75;0.7669028;330.75;
2;2262;6;2E+15;7;;;-7;-500;-23.48;4.4;0.75;0.7669028;330.75;
2;2262;7;5E+15;7;;;-7;-500;-23.48;4.4;0.75;0.7669028;330.75;
2;2263;6;2E+15;8;;;-8;-500;-23.47;4.4;0.75;0.7669028;330.75;
2;2263;7;5E+15;8;;;-8;-500;-23.47;4.4;0.75;0.7669028;330.75;
2;2264;6;2E+15;10;;;-10;-500;-23.51;4.4;0.75;0.7669028;330.75;
2;2264;7;5E+15;10;;;-10;-500;-23.51;4.4;0.75;0.7669028;330.75;
2;2265;6;2E+15;12;;;-12;-500;-23.59;4.4;0.75;0.7669028;330.75;
2;2265;7;5E+15;12;;;-12;-500;-23.59;4.4;0.75;0.7669028;330.75;
2;2266;6;2E+15;16;;;-16;-500;-23.55;4.4;0.75;0.7669028;330.75;
2;2266;7;5E+15;16;;;-16;-500;-23.55;4.4;0.75;0.7669028;330.75;
2;2268;6;2E+15;20;;;-20;-500;-23.63;4.4;0.75;0.7669028;330.75;
2;2268;7;5E+15;20;;;-20;-500;-23.63;4.4;0.75;0.7669028;330.75;
2;2272;6;2E+15;-4;;;4;-500;-23.6;4.4;1;1.022317832;441.09;
2;2272;7;5E+15;-4;;;4;-500;-23.6;4.4;1;1.022317832;441.09;
2;2273;6;2E+15;-3;;;3;-500;-23.6;4.4;1;1.022317832;441.09;
2;2273;7;5E+15;-3;;;3;-500;-23.6;4.4;1;1.022317832;441.09;
2;2274;6;2E+15;-2;;;2;-500;-23.62;4.4;1;1.022317832;441.09;
2;2274;7;5E+15;-2;;;2;-500;-23.62;4.4;1;1.022317832;441.09;
2;2275;6;2E+15;-1;;;1;-500;-23.67;4.4;1;1.022317832;441.09;
2;2275;7;5E+15;-1;;;1;-500;-23.67;4.4;1;1.022317832;441.09;
2;2276;6;2E+15;0;;;0;-500;-23.69;4.4;1;1.022317832;441.09;
2;2276;7;5E+15;0;;;0;-500;-23.69;4.4;1;1.022317832;441.09;
2;2281;6;2E+15;1;;;-1;-500;-23.73;4.4;1;1.022317832;441.09;
2;2281;7;5E+15;1;;;-1;-500;-23.73;4.4;1;1.022317832;441.09;
2;2282;6;2E+15;2;;;-2;-500;-23.72;4.4;1;1.022317832;441.09;
2;2282;7;5E+15;2;;;-2;-500;-23.72;4.4;1;1.022317832;441.09;
2;2283;6;2E+15;3;;;-3;-500;-23.73;4.4;1;1.022317832;441.09;
2;2283;7;5E+15;3;;;-3;-500;-23.73;4.4;1;1.022317832;441.09;
2;2284;6;2E+15;4;;;-4;-500;-23.73;4.4;1;1.022317832;441.09;
2;2284;7;5E+15;4;;;-4;-500;-23.73;4.4;1;1.022317832;441.09;
2;2285;6;2E+15;5;;;-5;-500;-23.67;4.4;1;1.022317832;441.09;
2;2285;7;5E+15;5;;;-5;-500;-23.67;4.4;1;1.022317832;441.09;
2;2286;6;2E+15;6;;;-6;-500;-23.67;4.4;1;1.022317832;441.09;
2;2286;7;5E+15;6;;;-6;-500;-23.67;4.4;1;1.022317832;441.09;
2;2297;6;2E+15;0;;;0;-500;-23.79;4.4;0;0.0012827;0;
2;2297;7;5E+15;0;;;0;-500;-23.79;4.4;0;0.0012827;0;
2;2319;6;2E+15;-4;;;4;-500;-23.66;4.4;0.5;0.51262202;220.9;
2;2319;7;5E+15;-4;;;4;-500;-23.66;4.4;0.5;0.51262202;220.9;
2;2320;6;2E+15;-3;;;3;-500;-23.67;4.4;0.5;0.51262202;220.9;
2;2320;7;5E+15;-3;;;3;-500;-23.67;4.4;0.5;0.51262202;220.9;
2;2321;6;2E+15;-2;;;2;-500;-23.61;4.4;0.5;0.51262202;220.9;
2;2321;7;5E+15;-2;;;2;-500;-23.61;4.4;0.5;0.51262202;220.9;
2;2322;6;2E+15;-1;;;1;-500;-23.58;4.4;0.5;0.51262202;220.9;
2;2322;7;5E+15;-1;;;1;-500;-23.58;4.4;0.5;0.51262202;220.9;
2;2324;6;2E+15;0;;;0;-500;-23.57;4.4;0.5;0.51262202;220.9;
2;2324;7;5E+15;0;;;0;-500;-23.57;4.4;0.5;0.51262202;220.9;
2;2328;6;2E+15;1;;;-1;-500;-23.58;4.4;0.5;0.51262202;220.9;
2;2328;7;5E+15;1;;;-1;-500;-23.58;4.4;0.5;0.51262202;220.9;
2;2329;6;2E+15;2;;;-2;-500;-23.59;4.4;0.5;0.51262202;220.9;
2;2329;7;5E+15;2;;;-2;-500;-23.59;4.4;0.5;0.51262202;220.9;
2;2330;6;2E+15;3;;;-3;-500;-23.61;4.4;0.5;0.51262202;220.9;
2;2330;7;5E+15;3;;;-3;-500;-23.61;4.4;0.5;0.51262202;220.9;
2;2331;6;2E+15;4;;;-4;-500;-23.65;4.4;0.5;0.51262202;220.9;
2;2331;7;5E+15;4;;;-4;-500;-23.65;4.4;0.5;0.51262202;220.9;
2;2332;6;2E+15;5;;;-5;-500;-23.62;4.4;0.5;0.51262202;220.9;
2;2332;7;5E+15;5;;;-5;-500;-23.62;4.4;0.5;0.51262202;220.9;
2;2333;6;2E+15;6;;;-6;-500;-23.59;4.4;0.5;0.51262202;220.9;
2;2333;7;5E+15;6;;;-6;-500;-23.59;4.4;0.5;0.51262202;220.9;
2;2334;6;2E+15;-4;;;4;-500;-23.59;4.4;0;0.0012827;0;
2;2334;7;5E+15;-4;;;4;-500;-23.59;4.4;0;0.0012827;0;
2;2335;6;2E+15;-3;;;3;-500;-23.58;4.4;0;0.0012827;0;
2;2335;7;5E+15;-3;;;3;-500;-23.58;4.4;0;0.0012827;0;
2;2336;6;2E+15;-2;;;2;-500;-23.63;4.4;0;0.0012827;0;
2;2336;7;5E+15;-2;;;2;-500;-23.63;4.4;0;0.0012827;0;
2;2337;6;2E+15;-1;;;1;-500;-23.59;4.4;0;0.0012827;0;
2;2337;7;5E+15;-1;;;1;-500;-23.59;4.4;0;0.0012827;0;
2;2338;6;2E+15;0;;;0;-500;-23.6;4.4;0;0.0012827;0;
