Date,Time,RunNumber,PedestalRunNumber,EventIDDiff,SkipEvents,AliNEvents,Rotation,RotationSensor,RotationStage,NegRotation,BiasVolt,RunType,Config file,Sensor Temp.,Air Temp.,Air Humid.,Cu Plate Temp.,TelescopeRunNumber,TelNEvents,Rate (Hz),BeamEnergy,Config file,B,CalculatedB,Current on Power supply,I-Coil,GearFileName,Comments
16/11/2013,14:45:00,3182,003188,0,,400,-7,,,7,-500,source,LAM_v3.ini,-23.51,2.49,7.85,,001754,400,185,4.4,LAM_coins_telescope_and_alibava,0.5,0.51215906,220.7,219,gear-TB5-B050,-
16/11/2013,15:23:00,3183,003188,0,,400,-8,,,8,-500,source,LAM_v3.ini,-23.48,2.46,7.85,,001755,400,191,4.4,LAM_coins_telescope_and_alibava,0.5,0.51215906,220.7,219,gear-TB5-B050,-
16/11/2013,16:01:00,3184,003188,0,,400,-10,,,10,-500,source,LAM_v3.ini,-23.52,2.42,7.87,,001756,400,182,4.4,LAM_coins_telescope_and_alibava,0.5,0.51215906,220.7,219,gear-TB5-B050,-
16/11/2013,16:39:00,3185,003188,0,,400,-12,,,12,-500,source,LAM_v3.ini,-23.5,3.31,7.82,,001757,400,198,4.4,LAM_coins_telescope_and_alibava,0.5,0.51215906,220.7,219,gear-TB5-B050,-
16/11/2013,17:16:00,3186,003188,0,,400,-16,,,16,-500,source,LAM_v3.ini,-23.49,2.72,7.79,,001758,400,193,4.4,LAM_coins_telescope_and_alibava,0.5,0.51215906,220.7,219,gear-TB5-B050,-
16/11/2013,17:55:00,3187,003188,0,,400,-20,,,20,-500,source,LAM_v3.ini,-23.48,2.48,7.75,,001759,400,195,4.4,LAM_coins_telescope_and_alibava,0.5,0.51215906,220.7,219,gear-TB5-B050,"there might be offset, I had to re-set zero position. Runs before are ok"
16/11/2013,18:46:00,3195,003191,0,,400,-20,,,20,-500,source,LAM_v3.ini,-23.46,2.53,7.63,,001760,400,208,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,forgot to change magnets position
16/11/2013,19:24:00,3196,003191,0,,400,-16,,,16,-500,source,LAM_v3.ini,-23.5,2.56,7.68,,001761,400,-,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
16/11/2013,,3197,003191,0,,400,-12,,,12,-500,source,LAM_v3.ini,-23.5,,,,001762,400,208,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
16/11/2013,20:32:00,3198,003191,0,,400,-10,,,10,-500,source,LAM_v3.ini,-23.54,2.74,7.77,,001763,400,208,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
16/11/2013,21:07:00,3199,003210,0,,400,-8,,,8,-500,source,LAM_v3.ini,-23.61,2.41,7.83,,001764,400,174,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
16/11/2013,21:48:00,3200,003210,0,,400,-7,,,7,-500,source,LAM_v3.ini,-23.6,2.25,7.85,,001765,400,201,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
16/11/2013,22:23:00,3201,003210,0,,400,-6,,,6,-500,source,LAM_v3.ini,-23.63,1.94,7.89,,001766,400,207,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,3:49:00,3214,003210,0,,400,1,,,-1,-500,source,LAM_v3.ini,-23.88,1.76,8.23,,001774,400,207,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,4:22:00,3215,003210,0,,400,2,,,-2,-500,source,LAM_v3.ini,-23.62,1.87,8.15,,001775,400,-,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,5:04:00,3216,003210,0,,400,3,,,-3,-500,source,LAM_v3.ini,-23.67,1.86,8.18,,001776,400,206,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,5:42:00,3217,003210,0,,400,4,,,-4,-500,source,LAM_v3.ini,-23.61,1.86,8.19,,001777,400,-,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,6:19:00,3218,003210,0,,400,5,,,-5,-500,source,LAM_v3.ini,-23.62,1.83,8.17,,001778,400,-,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,6:57:00,3219,003210,0,,400,6,,,-6,-500,source,LAM_v3.ini,-23.64,1.88,8.23,,001779,400,198,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,7:31:00,3220,003210,0,,400,7,,,-7,-500,source,LAM_v3.ini,-23.59,1.81,8.19,,001780,400,208,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,8:11:00,3221,003210,0,,400,8,,,-8,-500,source,LAM_v3.ini,-23.61,1.59,8.24,,001781,400,204,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,8:49:00,3222,003210,0,,400,-5,,,5,-500,source,LAM_v3.ini,-23.54,2.05,8.15,,001782,400,207,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,9:24:00,3223,003228,0,,400,-4,,,4,-500,source,LAM_v3.ini,-23.51,2.44,8.1,,001783,400,214,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,9:57:00,3224,003228,0,,400,-3,,,3,-500,source,LAM_v3.ini,-23.47,2.26,8.12,,001784,400,197,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,10:34:00,3225,003228,0,,400,-2,,,2,-500,source,LAM_v3.ini,-23.54,1.84,8.16,,001785,400,204,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,11:09:00,3226,003228,0,,400,-1,,,1,-500,source,LAM_v3.ini,-23.52,2.16,8.18,,001786,400,198,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,11:45:00,3227,003228,0,,400,0,,,0,-500,source,LAM_v3.ini,-23.53,2.29,8.19,,001787,400,205,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,12:24:00,3231,003228,0,,400,10,,,-10,-500,source,LAM_v3.ini,-23.53,1.97,8.33,,001788,400,207,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,12:59:00,3232,003228,0,,400,12,,,-12,-500,source,LAM_v3.ini,-23.52,1.85,8.38,,001789,400,206,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,13:34:00,3233,003228,0,,400,16,,,-16,-500,source,LAM_v3.ini,-23.5,2.28,8.45,,001790,400,204,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
17/11/2013,14:11:00,3234,003228,0,,400,20,,,-20,-500,source,LAM_v3.ini,-23.53,1.37,8.49,,001791,400,,4.4,LAM_coins_telescope_and_alibava,0.25,0.257206988,110.56,109.5,gear-TB5-B025,-
3.2.14,1:48,4003,004000,0,,400,20,20.15,,-20.15,-50,source,LAM.ini,-26.7,-0.4,6.35,-30.18,001813,400,-,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,2:17,4004,004000,0,,400,16,15.77,,-15.77,-50,source,LAM.ini,-26.72,-0.42,6.31,-30.2,001814,400,221,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,2:51,4005,004000,0,,400,12,12.24,,-12.24,-50,source,LAM.ini,-26.69,-0.23,6.25,-30.19,001815,400,218,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,3:24,4006,004000,0,,400,10,9.62,,-9.62,-50,source,LAM.ini,-26.68,-0.17,6.17,-30.22,001816,400,199,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,4:27,4007,004000,0,,400,8,8.03,,-8.03,-50,source,LAM.ini,-26.64,0.13,6.11,-30.19,001817,400,219,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,4:35,4008,004000,0,,400,7,6.93,,-6.93,-50,source,LAM.ini,-26.63,0.02,6.11,-30.18,001818,400,219,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,5:08,4009,004000,0,,400,6,5.7,,-5.7,-50,source,LAM.ini,-26.57,0.17,6.03,-30.15,001819,400,216,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,5:42,4010,004000,0,,400,5,4.96,,-4.96,-50,source,LAM.ini,-26.57,0.13,5.97,-30.14,001820,400,218,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,6:46,4011,004016,0,,400,4,3.74,,-3.74,-50,source,LAM.ini,-26.56,-0.06,5.92,-30.14,001822,400,221,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,6:49,4012,004016,0,,400,3,2.87,,-2.87,-50,source,LAM.ini,-26.53,-0.18,5.92,-30.14,001823,400,200,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,7:03,4013,004016,0,,400,2,1.94,,-1.94,-50,source,LAM.ini,-26.52,0.42,5.91,-30.11,001824,400,223,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,8:07,4014,004016,0,,400,1,1.19,,-1.19,-50,source,LAM.ini,-26.49,0.5,5.9,-30.11,001825,400,226,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,8:42,4015,004016,0,,400,0,-0.05,,0.05,-50,source,LAM.ini,-26.48,0.55,5.82,-30.08,001826,400,225,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,10:07,4021,004016,0,,400,-2,-2.07,,2.07,-50,source,LAM.ini,-26.45,0.4,5.76,-30.09,001829,400,222,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,10:44,4022,004016,0,,400,-3,-3.1,,3.1,-50,source,LAM.ini,-26.41,0.7,5.77,-30.07,001830,400,216,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,11:18,4023,004016,0,,400,-4,-4.1,,4.1,-50,source,LAM.ini,-26.37,0.8,5.78,-30,001831,400,216,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,11:53,4024,004016,0,,400,-5,-4.97,,4.97,-50,source,LAM.ini,-26.31,0.98,5.76,-29.94,001832,400,221,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,12:28,4025,004016,0,,400,-6,-5.84,,5.84,-50,source,LAM.ini,-26.31,0.89,5.78,-29.95,001833,400,224,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,13:01,4026,004032,0,,400,-7,-6.86,,6.86,-50,source,LAM.ini,-26.24,1,5.75,-29.9,001834,400,225,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,13:34,4027,004032,0,,400,-8,-8.08,,8.08,-50,source,LAM.ini,-26.24,0.07,5.74,-29.89,001835,400,204,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,14:11,4028,004032,0,,400,-10,-9.5,,9.5,-50,source,LAM.ini,-26.26,1.26,5.76,-29.91,001836,400,221,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,14:44,4029,004032,0,,400,-12,-11.97,,11.97,-50,source,LAM.ini,-26.21,1.4,5.72,-29.89,001837,400,219,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,15:59,4030,004032,0,,400,-16,-16.15,,16.15,-50,source,LAM.ini,-26.22,1.35,5.9,-29.85,001838,400,211,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,16:38,4031,004032,0,,400,-20,-20.01,,20.01,-50,source,LAM.ini,-26.18,1.77,5.73,-29.86,001839,400,210,4.4,LAM_coins_telescope_and_alibava,0,0.0012827,0,0,gear-TB6-B000,-
3.2.14,19:40,4044,004035,0,,400,-20,-20.44,,20.44,-50,source,LAM.ini,-26.33,1.46,5.85,-29.97,001847,400,153,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,
3.2.14,20:31,4045,004035,0,,400,-16,-16.14,,16.14,-50,source,LAM.ini,-26.34,0,5.68,-29.98,001848,400,154,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
3.2.14,21:18,4046,004035,0,,400,-12,-11.71,,11.71,-50,source,LAM.ini,-26.39,1.1,5.63,-29.99,001849,400,157,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
3.2.14,22:04,4047,004035,0,,400,-10,-9.44,,9.44,-50,source,LAM.ini,-26.45,1.12,5.66,-30.05,001850,400,160,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
3.2.14,22:58,4048,004035,0,,400,-8,-7.76,,7.76,-50,source,LAM.ini,-26.46,0.91,5.67,-30.06,001851,400,164,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
3.2.14,23:43,4049,004057,0,,400,-7,-7.02,,7.02,-50,source,LAM.ini,-26.43,0.93,5.65,-30.05,001852,400,163,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,0:26,4050,004057,0,,400,-6,-5.87,,5.87,-50,source,LAM.ini,-26.42,1.02,5.64,-30.04,001853,400,161,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,1:11,4051,004057,0,,400,-5,-4.97,,4.97,-50,source,LAM.ini,-26.43,0.86,5.63,-30.03,001854,400,165,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,2:40,4053,004057,0,,400,-3,-2.94,,2.94,-50,source,LAM.ini,-26.45,0.74,5.61,-30.04,001856,400,161,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,3:25,4054,004057,0,,400,-2,-1.95,,1.95,-50,source,LAM.ini,-26.46,0.81,5.61,-30.03,001857,400,164,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,4:08,4055,004057,0,,400,-1,-1.1,,1.1,-50,source,LAM.ini,-26.45,0.75,5.6,-30.03,001858,400,162,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,4:53,4056,004057,0,,400,0,0.08,,-0.08,-50,source,LAM.ini,-26.45,0.59,5.6,-30,001859,400,155,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,5:44,4060,004057,0,,400,1,0.18,,-0.18,-50,source,LAM.ini,-26.39,0.57,5.62,-29.99,001860,400,160,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,6:29,4061,004057,0,,400,2,2.05,,-2.05,-50,source,LAM.ini,-26.38,0.83,5.64,-29.95,001861,400,160,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,7:15,4062,004057,0,,400,3,3.01,,-3.01,-50,source,LAM.ini,-26.41,0.49,5.64,-29.99,001862,400,160,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,8:02,4063,004057,0,,400,4,3.86,,-3.86,-50,source,LAM.ini,-26.37,0.66,5.68,-29.94,001863,400,157,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,8:50,4064,004057,0,,400,5,5.33,,-5.33,-50,source,LAM.ini,-26.29,0.72,5.65,-29.88,001864,400,136,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,9:49,4065,004057,0,,400,6,6.33,,-6.33,-50,source,LAM.ini,-26.7,0.29,5.86,-30.17,001865,400,125,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,11:17,4067,004057,0,,400,7,6.99,,-6.99,-50,source,LAM.ini,-26.13,0.77,5.62,-29.69,001867,400,127,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,15:19,4076,004072,0,,400,20,20.33,,-20.33,-500,source,LAM.ini,-26.06,0.73,5.95,-29.58,001878,400,110,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,16:30,4077,004072,0,,400,16,16.04,,-16.04,-500,source,LAM.ini,-25.96,0.72,5.94,-29.5,001879,400,116,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,17:26,4078,004072,1,,400,12,11.96,,-11.96,-500,source,LAM.ini,-25.95,0.86,5.96,-29.52,001881,400,122,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,
4.2.14,18:25,4079,004072,0,,400,10,9.84,,-9.84,-500,source,LAM.ini,-25.92,0.68,5.93,-29.52,001882,400,123,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,19:23,4080,004072,0,,400,8,8.15,,-8.15,-500,source,LAM.ini,-26,1.15,5.93,-29.58,001883,400,123,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,20:21:00,4081,004072,0,,400,7,6.95,,-6.95,-500,source,LAM.ini,-26.07,0.96,5.92,-29.65,001884,400,133,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,21:14:00,4082,004088,0,,400,6,5.95,,-5.95,-500,source,LAM.ini,-26.14,0.77,5.91,-29.72,001885,400,152,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,22:04:00,4083,004088,0,,400,5,4.8,,-4.8,-500,source,LAM.ini,-26.15,0.87,5.91,-29.73,001886,400,157,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,22:49:00,4084,004088,0,,400,4,4.04,,-4.04,-500,source,LAM.ini,-26.13,0.68,5.84,-29.73,001887,400,159,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
4.2.14,23:38:00,4085,004088,0,,400,3,3.09,3,-3.09,-500,source,LAM.ini,-26.14,0.78,5.92,-29.72,001888,400,158,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,0:22:00,4086,004088,0,,400,2,1.84,2,-1.84,-500,source,LAM.ini,-26.16,0.53,5.82,-29.75,001889,400,166,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,1:05:00,4087,004088,0,,400,1,1.22,1,-1.22,-500,source,LAM.ini,-26.16,0.8,5.8,-29.76,001890,400,191,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,1:46:00,4091,004088,0,,400,0,-0.1,0,0.1,-500,source,LAM.ini,-26.17,0.93,5.75,-29.77,001891,400,185,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,2:24:00,4092,004088,0,,400,-1,-1.2,-1,1.2,-500,source,LAM.ini,-26.2,0.94,5.77,-29.79,001892,400,190,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,3:02:00,4093,004088,0,,400,-2,-2.13,-2,2.13,-500,source,LAM.ini,-26.2,0.81,5.72,-29.8,001893,400,191,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,3:40:00,4094,004088,0,,400,-3,-3.12,-3,3.12,-500,source,LAM.ini,-26.21,0.8,5.7,-29.81,001894,400,191,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,4:19:00,4095,004088,0,,400,-4,-4,-3.5,4,-500,source,LAM.ini,-26.19,0.99,5.66,-29.81,001895,400,211,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,4:54:00,4096,004088,0,,400,-5,-5.13,-4.5,5.13,-500,source,LAM.ini,-26.22,0.94,5.62,-29.82,001896,400,208,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,5:30:00,4097,004088,0,,400,-6,-6.15,-5,6.15,-500,source,LAM.ini,-26.19,1.04,5.65,-29.83,001897,400,207,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,6:05:00,4098,004088,0,,400,-7,-7.3,7,7.3,-500,source,LAM.ini,-26.19,1.12,5.62,-29.81,001898,400,206,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,6:41:00,4099,004088,0,,400,-8,-8.42,-8,8.42,-500,source,LAM.ini,-26.15,-0.52,5.54,-29.77,001899,400,204,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,7:19:00,4100,004088,0,,400,-10,-10.13,-10.1,10.13,-500,source,LAM.ini,-26,-0.52,5.57,-29.79,001900,400,203,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,rotation stage verner scale fixed. Sorry my mistake.
5.2.14,7:56:00,4101,004088,0,,400,-12,-12.16,-12.1,12.16,-500,source,LAM.ini,-26.15,1.34,5.54,-29.77,001901,400,202,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,8:29:00,4102,004088,0,,400,-16,-15.75,-15.7,15.75,-500,source,LAM.ini,-26.11,1.53,5.49,-29.74,001902,400,207,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,9:06:00,4104,004088,0,,400,-20,-20.44,-19.7,20.44,-500,source,LAM.ini,-26.11,1.73,5.46,-29.72,001904,400,208,4.4,LAM_coins_telescope_and_alibava,1,1.0221095,441,438,gear-TB6-B100,-
5.2.14,10:13:00,4113,004108,0,,400,-20,-20.41,-19.7,20.41,-500,source,LAM.ini,-25.98,1.65,5.39,-29.61,001907,400,187,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,10:53:00,4114,004108,0,,400,-16,-16.02,15.8,16.02,-500,source,LAM.ini,-25.95,1.8,5.41,-29.54,001908,400,207,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,11:35:00,4115,004108,0,,400,-12,-12.02,11.6,12.02,-500,source,LAM.ini,-25.94,1.78,5.51,-29.54,001909,400,-,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,12:09:00,4116,004108,0,,400,-10,-9.91,-10,9.91,-500,source,LAM.ini,-26.2,1.2,5.3,-29.81,001910,400,-,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,12:44:00,4117,004108,0,,400,-8,-8.05,-8.6,8.05,-500,source,LAM.ini,-26.32,0.67,5.45,-29.94,001911,400,-,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,13:20:00,4118,004108,0,,400,-7,-7.14,7.8,7.14,-500,source,LAM.ini,-26.12,1.23,5.5,-29.71,001912,400,-,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,14:00:00,4119,004108,0,,400,-6,-6.01,7.2,6.01,-500,source,LAM.ini,-26.09,1.22,5.5,-29.7,001913,400,194,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,14:39:00,4120,004130,0,,400,-5,-5.02,5.75,5.02,-500,source,LAM.ini,-26.08,1.22,5.54,-29.68,001914,400,200,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,15:30:00,4125,004130,0,,400,-4,-4.15,,4.15,-500,source,LAM.ini,-26.04,1.32,5.52,-29.61,001917,400,202,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,
5.2.14,16:06:00,4126,004130,0,,400,-3,-2.97,-3.75,2.97,-500,source,LAM.ini,-26.03,1.36,5.55,-29.58,001918,400,190,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,16:47:00,4127,004130,0,,400,-2,-1.92,-2.15,1.92,-500,source,LAM.ini,-26.02,1.36,5.59,-29.58,001919,400,210,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,17:29:00,4128,004130,0,,400,-1,-1.07,-2,1.07,-500,source,LAM.ini,-26.01,1.41,5.6,-29.57,001920,400,207,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,18:06:00,4129,004130,0,,400,0,-0.02,-0.5,0.02,-500,source,LAM.ini,-25.98,1.46,5.63,-29.54,001921,400,201,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,18:49:00,4133,004130,0,,400,1,0.88,0,-0.88,-500,source,LAM.ini,-25.98,1.33,5.62,-29.56,001922,400,204,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,19:25:00,4134,004130,0,,400,2,2.09,1,-2.09,-500,source,LAM.ini,-26.01,1.6,5.61,-29.6,001923,400,205,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,20:01:00,4135,004130,0,,400,3,2.91,1.75,-2.91,-500,source,LAM.ini,-26.07,1.26,5.63,-29.65,001924,400,200,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,20:38:00,4136,004145,0,,400,4,4.08,3,-4.08,-500,source,LAM.ini,-26.12,0.96,5.64,-29.68,001925,400,210,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
5.2.14,21:13:00,4137,004145,0,,400,5,5.14,4,-5.14,-500,source,LAM.ini,-26.15,0.96,5.65,-29.7,001926,400,213,4.4,LAM_coins_telescope_and_alibava,0.75,0.7651667,330,328,gear-TB6-B075,-
